Datetime,PJMW_MW
2018-03-12,6267.08
2018-03-13,6411.71
2018-03-14,6661.54
2018-03-15,6343.46
2018-03-16,6234.83
2018-03-17,6098.62
2018-03-18,5501.96
2018-03-19,5657.96
2018-03-20,6175.08
2018-03-21,6537.79
2018-03-22,6297.46
2018-03-23,6102.04
2018-03-24,5728.08
2018-03-25,5635.0
2018-03-26,5927.08
2018-03-27,6109.58
2018-03-28,5744.04
2018-03-29,5282.46
2018-03-30,5077.79
2018-03-31,5117.96
2018-04-01,4709.71
2018-04-02,5584.42
2018-04-03,5611.12
2018-04-04,5496.83
2018-04-05,5962.75
2018-04-06,5558.58
2018-04-07,5478.08
2018-04-08,5530.04
2018-04-09,6151.17
2018-04-10,5863.96
2018-04-11,5620.38
2018-04-12,5317.54
2018-04-13,4934.38
2018-04-14,4635.25
2018-04-15,4468.33
2018-04-16,5451.04
2018-04-17,6085.67
2018-04-18,5681.88
2018-04-19,5601.12
2018-04-20,5584.42
2018-04-21,4984.54
2018-04-22,4576.58
2018-04-23,4937.17
2018-04-24,5100.38
2018-04-25,5050.88
2018-04-26,4974.96
2018-04-27,4879.92
2018-04-28,4584.58
2018-04-29,4789.38
2018-04-30,5233.29
2018-05-01,5057.5
2018-05-02,5184.38
2018-05-03,5566.75
2018-05-04,5390.83
2018-05-05,4537.71
2018-05-06,4355.08
2018-05-07,4929.42
2018-05-08,5053.75
2018-05-09,5180.92
2018-05-10,5214.54
2018-05-11,5057.46
2018-05-12,4877.71
2018-05-13,4694.29
2018-05-14,5287.83
2018-05-15,5669.33
2018-05-16,5435.0
2018-05-17,5327.12
2018-05-18,5109.92
2018-05-19,4749.62
2018-05-20,4984.21
2018-05-21,5568.54
2018-05-22,5466.29
2018-05-23,5326.83
2018-05-24,5381.33
2018-05-25,5615.38
2018-05-26,5477.96
2018-05-27,5335.79
2018-05-28,5451.96
2018-05-29,6196.04
2018-05-30,6142.46
2018-05-31,6011.29
2018-06-01,5896.38
2018-06-02,5437.58
2018-06-03,5051.54
2018-06-04,5152.58
2018-06-05,4955.29
2018-06-06,4898.0
2018-06-07,5070.38
2018-06-08,5403.17
2018-06-09,5387.54
2018-06-10,5055.58
2018-06-11,5145.88
2018-06-12,5328.29
2018-06-13,5740.67
2018-06-14,5693.08
2018-06-15,5460.96
2018-06-16,5245.75
2018-06-17,5711.58
2018-06-18,6791.0
2018-06-19,6619.17
2018-06-20,5975.12
2018-06-21,5754.54
2018-06-22,5338.96
2018-06-23,5037.04
2018-06-24,5318.42
2018-06-25,5739.67
2018-06-26,5527.29
2018-06-27,5583.42
2018-06-28,6050.25
2018-06-29,6237.33
2018-06-30,6173.33
2018-07-01,6321.5
2018-07-02,6816.46
2018-07-03,6852.25
2018-07-04,6484.75
2018-07-05,6419.88
2018-07-06,5996.12
2018-07-07,5045.71
2018-07-08,5055.5
2018-07-09,5880.33
2018-07-10,6448.54
2018-07-11,6344.46
2018-07-12,5988.25
2018-07-13,6146.83
2018-07-14,6177.46
2018-07-15,6022.67
2018-07-16,6684.46
2018-07-17,6463.75
2018-07-18,5820.25
2018-07-19,5909.17
2018-07-20,5998.79
2018-07-21,5230.75
2018-07-22,5025.5
2018-07-23,5900.04
2018-07-24,6142.67
2018-07-25,6036.21
2018-07-26,6216.46
2018-07-27,5978.75
2018-07-28,5485.79
2018-07-29,5293.83
2018-07-30,5492.71
2018-07-31,5660.75
2018-08-01,5959.71
2018-08-02,5805.04
2018-08-03,5489.0
